1	3	4	6	7	2	3	6
0	10	1	7	8	1	5	1
0	9	8	4	2	10	9	7
0	2	10	8	6	9	2	5
1	9	1	2	4	6	2	10
0	4	3	8	9	1	7	6
0	6	4	1	2	5	8	9
0	7	7	10	10	8	3	3
1	6	10	10	1	7	5	7
1	3	5	3	6	5	1	3
1	1	4	5	4	10	7	2
0	8	9	4	3	3	3	10
1	5	5	6	3	4	2	7
1	4	7	3	8	3	8	5
1	3	1	9	9	10	10	8
1	1	2	1	5	8	5	10
1	10	8	8	3	5	4	8
1	2	3	3	2	2	10	10
1	7	9	5	7	7	2	9
1	4	5	7	1	8	6	2
1	9	9	1	1	9	1	8
1	8	6	5	9	8	9	1
1	2	1	6	10	3	4	2
1	7	2	2	8	2	7	7
1	5	2	9	2	1	1	2
1	3	6	8	5	3	6	9
1	10	3	6	4	7	9	3
1	8	4	10	8	6	10	4
1	5	10	7	4	2	8	8
1	1	8	10	7	4	1	1
1	7	3	1	6	10	6	4
1	6	2	4	9	6	4	5
1	5	6	3	10	6	5	6
1	4	10	9	7	5	9	4
1	2	9	7	5	4	7	3
1	6	7	2	3	9	6	1
1	10	6	9	1	4	3	5
1	9	7	5	5	1	4	4
1	8	8	2	6	7	8	6
1	1	5	4	10	9	10	9
