0	9	2	9	9	9	10	8
0	5	1	5	7	2	6	4
0	3	4	6	5	6	5	2
0	6	10	4	2	8	2	7
0	9	3	5	1	5	2	9
0	5	9	6	3	7	7	10
0	10	1	8	9	10	4	6
0	1	6	7	2	9	1	1
0	7	6	10	3	3	10	5
0	1	8	5	8	4	5	7
0	4	7	1	9	7	3	2
0	5	2	7	6	8	4	3
1	3	3	1	2	2	4	5
1	9	10	6	8	1	9	3
1	2	5	3	7	5	5	10
1	4	8	9	10	3	7	1
1	2	6	2	9	2	8	7
1	10	9	3	6	3	2	8
1	3	2	5	4	7	9	1
1	6	5	10	10	6	1	3
1	10	10	2	5	5	3	4
1	9	9	7	10	4	6	2
1	6	7	3	3	9	9	6
1	7	8	4	4	6	4	10
1	4	3	6	6	9	8	4
1	2	7	8	4	3	6	9
1	8	1	10	2	1	3	10
1	6	2	2	1	10	5	5
1	5	8	1	5	1	1	9
1	10	5	4	8	7	6	5
1	8	4	8	10	5	10	7
1	7	1	3	1	8	8	1
1	8	6	4	6	10	9	2
1	1	4	9	1	2	3	3
1	7	10	8	7	4	1	8
1	2	3	10	5	8	7	6
1	3	5	9	3	4	8	9
1	1	9	1	4	10	10	4
1	8	7	2	8	6	7	8
1	4	4	7	7	1	2	6
