1	2	7	4	11	6	8	5
0	5	5	1	4	5	2	4
0	4	11	11	6	8	6	2
0	11	6	3	9	7	11	8
1	3	10	11	2	9	8	8
0	6	2	12	12	5	9	5
0	1	12	2	1	4	3	1
0	2	9	5	9	2	4	11
1	11	12	10	11	2	9	2
0	8	1	7	10	8	8	11
0	10	10	6	6	1	12	7
0	7	4	3	7	9	7	5
1	9	9	12	7	6	6	7
1	3	4	10	12	8	4	12
1	2	12	6	4	3	5	9
1	5	1	4	5	11	11	3
1	10	2	2	5	7	1	12
1	4	1	12	8	3	2	8
1	8	12	1	2	10	12	10
1	12	9	10	6	4	10	4
1	11	5	6	8	4	8	12
1	2	3	8	12	1	7	3
1	6	6	5	5	9	10	10
1	10	8	1	11	11	4	6
1	11	9	11	10	5	7	6
1	7	10	2	8	12	6	3
1	12	2	8	3	6	2	9
1	4	4	7	9	11	5	1
1	4	7	8	5	2	3	7
1	6	11	3	1	3	12	11
1	10	3	12	10	12	10	1
1	5	8	9	9	10	6	9
1	7	5	8	2	11	9	11
1	3	3	5	7	10	2	2
1	12	7	9	8	8	11	10
1	9	8	10	1	5	5	8
1	6	10	9	11	7	3	4
1	9	2	7	4	12	11	2
1	5	4	11	1	1	1	10
1	1	1	6	3	10	10	6
1	8	8	5	6	12	3	5
1	9	5	4	3	9	12	1
1	1	6	7	12	3	1	7
1	12	11	1	7	7	5	3
1	1	11	9	2	6	7	12
1	3	7	2	4	1	9	6
1	8	3	3	3	2	1	4
1	7	6	4	10	4	4	9
