0	7	8	12	6	15	2	14
0	10	14	10	13	1	11	8
0	6	2	6	7	4	1	12
0	1	15	2	2	9	8	11
0	2	12	6	4	2	2	10
0	14	9	9	1	7	12	15
0	8	10	13	14	3	5	7
0	10	11	2	7	6	13	3
1	9	7	14	7	14	2	6
0	12	12	7	10	3	6	8
0	2	4	10	11	10	15	1
0	10	3	5	15	11	4	12
1	14	2	10	9	8	6	7
0	9	1	5	11	5	7	15
0	11	8	9	5	1	8	2
0	4	6	1	14	15	13	13
1	5	5	2	11	4	6	5
1	9	9	11	8	6	1	1
1	15	2	8	4	1	5	6
0	14	15	14	12	13	10	9
1	7	11	5	12	10	5	10
1	4	3	2	6	2	9	4
1	5	6	12	1	5	15	9
1	3	4	3	9	14	8	5
1	11	2	3	3	9	10	1
1	2	13	1	1	8	9	12
1	7	7	8	2	6	7	8
1	8	11	15	11	14	12	14
1	2	3	13	8	5	3	3
1	3	1	15	1	15	6	10
1	1	5	14	13	11	12	4
1	6	8	1	10	13	11	5
1	3	8	7	4	8	1	11
1	9	13	12	9	9	12	13
1	13	9	13	15	13	15	2
1	15	7	3	13	3	14	15
1	14	14	6	14	12	14	1
1	12	5	3	15	5	11	6
1	13	4	4	2	11	9	9
1	11	1	13	12	4	13	8
1	1	9	5	10	8	14	3
1	7	13	7	14	7	10	4
1	8	15	4	3	4	4	10
1	12	1	11	6	13	8	7
1	10	6	11	4	12	3	15
1	12	14	8	5	15	9	3
1	15	10	12	10	2	4	2
1	11	3	15	2	10	1	7
1	6	15	15	15	6	14	4
1	13	10	9	6	10	7	6
1	15	11	4	8	7	2	5
1	4	7	10	5	9	3	9
1	5	14	7	3	11	13	14
1	3	5	4	7	1	3	13
1	8	12	8	9	12	15	12
1	6	6	9	8	2	10	11
1	1	13	6	5	3	7	14
1	13	12	1	13	14	4	11
1	5	10	11	12	7	11	13
1	4	4	14	3	12	5	2
