0	3	12	4	14	15	14	2
0	11	1	12	15	12	2	1
0	10	6	5	5	8	9	5
0	12	2	3	2	13	1	3
0	1	15	2	6	12	7	9
0	10	1	9	3	2	1	8
0	9	3	1	10	5	3	4
0	3	9	6	2	14	15	15
0	7	10	13	6	11	15	10
0	8	8	1	8	9	13	12
0	9	11	5	4	4	2	9
0	12	4	4	5	1	12	4
0	3	14	5	9	9	5	1
0	14	11	9	2	3	8	2
0	13	8	15	1	11	1	13
0	6	7	6	7	6	13	7
0	2	8	12	3	4	8	7
0	4	2	11	9	12	11	4
0	5	3	2	14	10	9	12
0	12	13	15	4	6	3	10
0	13	9	4	11	8	7	8
0	15	10	15	10	1	9	6
0	7	12	6	1	2	4	14
0	2	6	11	4	13	13	11
1	11	4	10	1	10	13	9
1	6	3	4	15	4	11	15
0	1	7	14	13	3	14	8
0	13	13	12	6	5	6	14
1	5	1	13	9	13	14	7
1	7	6	3	13	7	7	12
1	6	13	9	8	12	12	13
0	15	15	10	11	5	5	10
1	4	15	15	15	2	14	12
1	8	12	7	7	8	8	9
1	3	10	10	3	7	10	4
0	11	14	8	8	11	4	15
1	8	4	2	11	3	15	1
1	9	14	9	6	7	11	5
1	11	5	11	14	1	5	3
1	5	6	14	7	15	4	6
1	13	2	8	7	14	12	1
1	1	9	7	5	13	3	13
1	10	13	13	10	4	4	2
1	8	11	11	13	6	6	5
1	2	5	14	2	9	10	10
1	14	10	1	12	2	6	7
1	1	1	8	4	7	9	2
1	15	14	12	13	15	15	13
1	2	4	7	10	11	2	8
1	6	5	3	9	15	3	14
1	10	12	2	12	1	10	15
1	14	8	13	15	10	5	11
1	5	15	1	1	8	12	3
1	7	2	5	8	6	10	6
1	4	9	14	12	5	1	11
1	14	7	7	14	14	11	14
1	9	7	3	11	10	6	6
1	12	3	10	12	14	8	5
1	4	11	8	3	9	7	3
1	15	5	6	5	3	2	11
