0	6	13	6	6	13	3	1
0	15	6	4	2	6	9	6
0	5	9	5	12	10	14	12
0	11	8	2	10	3	13	3
0	10	6	5	7	15	4	8
0	12	1	9	3	7	7	14
0	1	14	10	5	3	5	5
0	4	8	12	1	10	3	2
0	1	2	11	15	8	2	2
0	8	15	8	11	9	14	5
0	6	7	4	1	12	7	3
0	3	11	10	12	5	1	1
0	2	4	1	13	9	13	13
0	15	13	7	14	2	15	11
0	3	15	12	10	4	7	15
0	1	3	5	1	13	6	9
1	15	8	10	4	1	14	13
0	6	10	11	12	14	11	11
0	7	12	13	13	7	6	7
0	13	1	7	9	3	4	4
1	2	6	14	8	10	2	15
1	12	5	8	13	2	9	10
1	8	10	6	3	6	4	13
1	10	13	11	11	1	8	9
1	14	11	14	7	8	12	6
1	13	10	1	2	10	6	5
1	15	14	12	13	11	8	1
1	8	9	15	15	14	5	3
1	4	6	3	15	13	8	10
1	7	7	10	9	15	10	6
1	14	4	7	3	5	11	3
1	11	3	14	6	2	7	12
1	8	14	2	9	7	12	9
1	13	2	3	7	5	3	13
1	11	4	9	11	4	2	4
1	1	12	6	10	11	10	11
1	13	8	15	8	15	9	1
1	12	7	2	7	13	11	5
1	3	5	13	14	1	12	2
1	2	3	3	12	12	15	14
1	5	14	8	8	8	6	14
1	2	15	2	4	11	1	2
1	4	12	7	6	4	9	8
1	9	9	14	1	3	10	7
1	9	10	3	14	7	14	15
1	3	2	1	6	14	10	9
1	4	1	13	11	6	5	12
1	10	9	4	5	8	15	10
1	7	11	4	8	11	13	4
1	10	5	12	9	9	11	14
1	5	4	6	2	2	5	7
1	14	15	13	5	12	2	8
1	5	12	9	14	14	1	6
1	9	11	15	4	12	4	12
1	12	3	11	2	5	13	15
1	7	2	5	3	4	12	10
1	6	5	9	4	15	15	7
1	9	1	8	10	1	3	8
1	11	7	15	5	9	8	11
1	14	13	1	15	6	1	4
