0	2	10	1	7	7	3	6
0	5	14	14	14	13	6	5
0	9	2	11	1	5	10	11
0	12	4	4	10	15	5	3
0	15	8	14	7	9	12	4
0	2	9	6	4	11	4	8
0	1	11	15	11	3	6	10
0	7	1	1	12	12	9	1
0	6	11	4	9	11	9	7
0	12	8	6	15	6	1	11
0	11	15	2	1	3	3	2
0	10	7	7	3	2	13	3
0	10	5	13	7	8	6	14
0	5	3	6	3	14	2	12
0	8	14	10	13	5	1	8
0	2	6	7	5	10	7	4
0	11	3	13	8	1	10	7
0	13	14	2	4	8	7	1
0	14	2	8	6	15	4	2
0	7	12	14	9	5	13	10
1	14	13	1	3	9	1	9
0	12	1	13	6	4	14	15
0	10	4	8	2	7	12	12
0	4	8	5	14	11	10	14
1	6	7	11	6	9	3	8
1	12	9	14	1	1	8	12
0	8	13	9	5	2	4	14
0	13	3	3	12	10	11	15
1	13	2	4	11	14	13	14
1	11	5	6	9	12	15	15
0	4	10	3	2	15	6	9
0	15	1	12	5	7	8	13
1	1	10	7	6	14	10	5
1	3	3	9	15	8	9	9
1	14	15	15	10	2	2	15
1	11	6	1	11	13	11	13
1	6	6	12	12	14	12	11
1	8	9	5	9	3	11	6
1	4	2	15	13	13	7	7
1	2	15	8	14	1	15	3
1	9	1	3	8	9	7	5
1	7	4	7	13	6	8	6
1	1	12	10	1	15	14	13
1	8	7	8	11	4	9	11
1	3	11	10	14	6	12	1
1	4	5	9	4	5	8	3
1	10	12	15	15	12	5	2
1	13	4	11	5	4	2	7
1	5	12	2	10	6	11	4
1	1	5	5	12	7	13	8
1	9	10	12	3	8	5	10
1	6	8	9	8	12	14	12
1	9	14	5	15	1	2	4
1	14	9	10	8	10	3	10
1	3	13	3	7	11	15	2
1	15	15	4	2	13	14	1
1	5	6	11	2	2	15	6
1	3	7	12	10	3	1	5
1	7	13	13	4	10	5	13
1	15	11	2	13	4	4	9
