0	3	14	10	6	6	12	13
0	10	13	1	1	12	4	6
0	6	6	6	2	14	13	1
0	2	7	7	14	7	15	5
0	8	4	2	9	3	15	4
0	7	9	1	7	15	2	3
0	9	12	7	1	9	10	15
0	10	2	14	13	8	8	12
0	12	1	12	5	10	11	1
0	6	12	14	4	11	6	13
0	13	10	13	6	3	4	14
0	4	4	6	8	8	2	7
0	13	3	8	11	13	12	7
0	1	14	4	15	14	8	14
0	7	8	7	8	6	11	4
0	5	7	13	13	5	5	3
1	6	9	8	15	1	7	10
0	1	5	1	5	9	6	11
0	12	6	4	3	12	10	9
0	11	12	15	14	8	12	8
1	4	1	10	15	9	4	12
1	6	2	7	6	13	9	9
0	15	5	9	10	10	8	8
0	5	3	11	7	4	3	10
1	9	4	13	12	1	8	11
1	7	5	8	13	4	13	2
0	2	15	10	3	10	14	6
0	14	1	3	2	3	6	5
1	15	1	4	9	1	2	13
1	8	8	5	6	14	7	2
1	7	6	12	12	11	9	6
1	3	9	11	11	9	5	5
1	2	3	14	5	2	1	9
1	15	7	5	12	6	6	12
1	10	15	12	10	4	5	15
1	12	11	8	1	5	15	8
1	4	12	9	11	15	7	9
1	8	11	15	7	12	11	12
1	2	8	13	2	11	3	15
1	3	13	3	5	5	13	4
1	14	4	5	14	11	10	3
1	11	11	9	13	6	9	1
1	12	8	2	4	15	13	14
1	5	6	10	10	1	1	7
1	13	15	1	9	7	3	2
1	1	10	2	2	10	1	10
1	8	13	12	15	2	12	5
1	14	3	9	4	5	2	11
1	4	15	3	7	2	10	13
1	11	14	2	12	7	5	7
1	15	2	15	8	3	3	6
1	10	10	4	14	13	14	1
1	1	2	5	11	4	4	4
1	3	7	15	4	13	1	15
1	14	5	11	1	8	14	14
1	9	10	6	3	7	7	3
1	5	14	6	9	2	11	8
1	13	11	14	8	15	14	10
1	9	9	3	10	12	9	2
1	11	13	11	3	14	15	11
