1	12	14	15	9	1	3	10
0	6	15	5	1	2	15	4
0	8	2	14	7	11	12	1
0	4	10	10	8	5	14	7
1	6	9	15	6	7	11	7
1	3	4	8	7	3	2	4
1	9	12	6	14	12	12	6
0	13	3	12	13	15	13	5
1	6	7	12	7	14	8	3
1	14	5	13	12	5	6	14
1	12	10	8	4	4	12	12
0	11	13	9	15	9	1	13
1	2	15	11	13	1	2	14
1	4	9	3	11	12	4	3
1	6	11	7	4	10	7	13
1	7	5	6	8	4	15	11
1	13	13	5	8	8	5	3
1	9	8	10	12	9	10	2
1	14	3	2	3	3	15	12
1	4	6	7	14	13	13	14
1	13	8	8	11	5	9	6
1	15	5	7	5	9	11	8
1	5	14	14	3	10	6	11
1	10	10	4	6	11	15	5
1	3	11	9	2	4	10	5
1	15	9	10	3	2	8	6
1	1	1	2	7	7	7	8
1	14	10	3	10	10	3	4
1	8	8	6	10	15	1	8
1	10	13	13	1	13	3	11
1	1	12	10	4	8	2	5
1	7	2	1	6	5	5	13
1	9	2	3	13	14	9	7
1	12	8	4	15	8	4	4
1	2	4	1	3	15	10	10
1	14	7	11	9	11	1	6
1	5	11	4	12	12	8	8
1	8	6	5	9	6	9	13
1	2	12	9	11	7	13	11
1	11	4	15	10	8	14	14
1	3	12	4	8	13	11	9
1	12	15	13	2	6	7	3
1	1	6	11	15	12	14	12
1	13	1	14	6	2	1	2
1	15	1	12	9	3	14	9
1	11	3	14	5	13	10	15
1	7	4	3	4	7	6	1
1	8	13	7	2	14	2	10
1	1	14	1	10	11	13	9
1	15	11	6	15	6	3	15
1	9	7	5	5	1	6	12
1	5	15	12	14	4	4	2
1	7	7	2	2	9	12	9
1	5	2	15	11	15	7	15
1	3	3	11	1	14	5	2
1	10	5	9	14	1	9	1
1	10	14	2	13	2	4	15
1	4	1	1	1	6	11	1
1	2	6	13	5	3	8	7
1	11	9	8	12	10	5	10
