0	11	4	8	12	2	7	1
0	13	3	4	11	4	6	13
0	2	2	13	14	8	4	5
0	7	6	6	5	9	14	3
0	12	2	2	3	13	14	10
0	14	14	10	14	6	12	4
0	3	3	11	12	3	13	6
0	9	5	14	4	10	6	9
0	4	1	9	7	3	7	14
0	1	4	14	2	11	12	2
0	13	5	7	8	12	1	6
0	8	14	8	1	4	5	3
1	4	3	13	9	5	14	8
1	6	14	2	2	7	11	5
0	11	11	3	1	8	2	14
0	1	13	5	6	10	8	4
1	3	6	9	4	2	1	11
1	14	9	13	6	4	3	10
1	10	1	3	11	7	8	3
1	7	5	1	3	5	2	12
1	3	7	4	2	9	4	14
1	12	10	8	14	11	8	7
1	4	8	3	10	2	6	10
1	6	1	11	13	12	9	4
1	14	13	12	8	3	11	12
1	10	11	9	9	9	9	1
1	8	4	4	10	14	2	6
1	5	2	11	6	11	6	11
1	10	13	7	1	6	4	11
1	11	9	4	4	12	12	7
1	7	7	10	6	14	13	5
1	6	12	14	5	3	5	13
1	9	6	7	11	11	11	14
1	1	8	12	3	14	9	9
1	11	7	11	9	13	1	13
1	2	5	5	5	6	3	8
1	10	14	6	10	5	7	7
1	6	4	10	8	13	10	9
1	12	6	1	1	1	3	5
1	5	8	5	13	8	12	12
1	9	9	8	9	7	4	6
1	14	7	2	5	1	7	2
1	1	11	1	8	2	13	8
1	8	10	6	4	8	10	10
1	13	10	14	13	14	3	11
1	7	11	5	7	13	11	2
1	3	2	12	11	1	5	4
1	4	12	1	14	10	10	3
1	13	12	10	12	5	9	2
1	5	1	12	2	6	14	13
1	2	9	2	10	10	13	12
1	8	8	13	7	1	8	1
1	9	13	9	13	4	2	7
1	12	12	6	7	7	1	8
1	5	10	7	12	9	5	9
1	2	3	3	3	12	10	1
