0	3	13	5	12	12	1	10
0	4	12	9	11	14	6	11
0	5	8	8	6	10	10	9
0	2	10	11	9	5	3	4
0	12	8	6	11	6	11	5
0	9	11	4	12	13	5	6
0	8	13	7	13	7	3	8
0	13	14	1	7	2	10	7
0	11	7	2	12	2	12	4
0	12	13	14	6	8	8	6
0	5	6	1	1	3	9	12
0	2	4	10	14	7	14	13
0	4	4	12	2	12	13	2
0	10	11	7	5	4	14	10
0	11	8	5	8	11	3	14
0	6	9	10	4	2	2	6
1	10	7	1	9	6	8	9
0	1	9	13	2	13	1	12
0	2	3	4	4	3	11	10
0	4	2	8	7	9	5	3
1	14	11	9	2	10	8	4
0	5	14	13	10	9	7	5
0	6	12	1	5	1	5	13
0	11	1	3	14	6	6	2
1	3	8	12	13	9	12	11
0	13	9	3	1	10	13	3
0	8	7	11	14	4	7	14
0	7	6	13	11	5	8	7
1	1	11	11	3	11	6	3
1	8	10	2	2	8	9	10
1	10	12	4	10	7	12	7
1	7	5	10	1	12	5	1
1	13	2	9	8	4	1	5
1	14	6	11	7	12	12	8
1	6	4	2	10	14	11	14
1	9	3	7	9	8	6	13
1	3	14	10	9	13	9	14
1	4	3	6	8	7	7	9
1	6	5	14	13	3	4	7
1	13	10	13	6	1	14	2
1	1	4	3	8	5	4	11
1	9	9	14	10	6	14	1
1	7	13	6	4	1	10	12
1	14	12	8	3	3	13	5
1	10	1	6	1	9	4	6
1	11	5	12	3	14	10	8
1	8	6	9	12	1	2	3
1	12	3	8	5	5	1	2
1	3	2	7	3	2	11	1
1	5	7	4	11	11	4	13
1	14	5	5	14	8	2	11
1	7	1	14	5	13	3	9
1	1	1	12	6	4	2	4
1	9	2	5	4	10	9	8
1	12	10	3	7	14	7	12
1	2	14	2	13	11	13	1
