0	4	9	9	12	2	14	4
0	10	4	8	10	11	9	8
0	8	14	6	8	4	5	2
0	13	12	7	1	9	3	3
0	4	3	11	3	1	8	14
0	9	14	3	2	8	11	6
0	3	10	6	5	2	10	8
0	7	5	5	13	13	5	13
1	5	4	11	12	8	6	13
0	8	8	14	7	12	8	4
0	13	3	4	10	3	4	7
0	9	7	1	9	14	12	10
1	14	13	11	8	11	10	10
1	11	11	8	13	5	8	7
1	13	9	2	9	1	7	2
0	5	6	5	6	2	2	11
1	4	11	10	8	7	12	6
1	14	5	1	2	3	9	4
1	3	7	7	13	6	1	2
0	13	1	12	4	10	13	12
1	11	4	13	5	6	4	3
1	14	7	4	6	9	11	12
1	12	10	8	4	7	5	11
1	6	14	10	3	12	7	10
1	6	10	12	2	5	6	3
1	9	6	4	11	10	1	9
1	8	2	2	5	9	2	13
1	7	9	7	7	7	9	7
1	2	8	9	2	11	3	13
1	11	13	6	1	8	1	11
1	7	7	2	4	4	14	1
1	6	5	14	6	1	12	9
1	1	6	1	3	13	6	12
1	12	2	5	7	11	12	2
1	3	14	9	4	14	2	14
1	14	12	14	11	8	14	5
1	12	5	2	12	5	1	8
1	2	4	5	14	4	8	5
1	10	3	13	9	7	2	12
1	1	1	7	11	2	4	1
1	10	8	10	11	14	13	3
1	8	1	9	14	1	11	11
1	6	11	3	10	13	10	4
1	12	6	11	5	3	3	5
1	2	12	1	12	6	10	9
1	4	13	3	6	14	4	5
1	10	2	4	13	12	6	6
1	7	11	13	1	10	7	8
1	5	1	6	7	5	3	14
1	3	13	8	14	9	7	1
1	1	8	12	10	6	5	6
1	9	2	13	3	4	13	7
1	2	9	14	8	13	13	14
1	11	12	12	9	12	9	1
1	5	3	3	14	10	14	10
1	1	10	10	1	3	11	9
