1	8	2	10	2	1	7	7
0	2	10	4	8	5	3	6
0	4	1	2	14	9	6	14
0	1	6	5	6	11	1	4
1	6	5	10	7	9	11	6
0	4	13	13	9	8	12	10
0	13	12	7	13	4	7	9
0	3	2	6	1	10	13	11
1	7	5	14	1	13	9	4
1	13	1	5	4	14	3	5
0	8	9	1	7	11	2	9
0	3	7	12	5	7	5	8
1	8	3	2	10	8	13	3
1	7	8	6	8	4	11	14
1	5	7	13	7	3	1	1
1	2	4	3	5	2	10	4
1	10	13	6	10	7	6	2
1	14	5	3	6	3	13	8
1	11	6	14	12	6	3	13
1	9	1	11	2	4	10	10
1	14	4	14	8	12	7	11
1	3	9	9	9	1	10	5
1	10	3	10	4	13	1	10
1	6	11	4	10	11	8	13
1	1	1	1	12	8	8	7
1	10	7	7	3	9	2	3
1	11	8	4	13	13	12	5
1	12	11	13	2	5	11	2
1	8	4	11	4	6	12	14
1	10	10	13	14	10	9	9
1	1	13	12	8	3	4	5
1	3	14	8	12	2	14	2
1	11	10	9	7	12	4	4
1	7	2	3	9	6	8	2
1	5	5	4	11	14	7	3
1	12	14	12	3	11	13	12
1	2	9	12	13	6	9	11
1	4	11	6	3	2	4	1
1	13	8	9	6	7	8	6
1	9	6	8	14	12	11	8
1	14	7	8	9	4	9	12
1	12	6	11	5	10	6	1
1	6	2	2	11	2	2	10
1	5	9	7	4	5	14	7
1	9	10	7	10	1	12	1
1	5	12	1	14	13	5	6
1	14	3	5	5	9	4	13
1	2	13	9	12	14	2	12
1	13	14	1	11	1	6	13
1	11	11	10	6	10	5	3
1	7	12	11	3	8	14	8
1	9	4	2	1	5	1	9
1	4	8	3	2	14	14	11
1	12	12	8	1	3	3	14
1	6	14	5	13	12	5	7
1	1	3	14	11	7	10	12
