0	5	13	4	12	11	6	13
0	12	11	14	5	4	11	5
0	2	12	5	2	5	1	12
0	4	7	6	10	1	7	7
0	13	6	10	5	6	3	12
0	10	4	12	8	2	6	10
0	4	2	5	4	10	8	3
0	12	1	9	13	8	10	13
0	3	2	6	3	13	6	14
0	9	14	14	4	11	2	1
0	7	9	8	9	1	10	9
0	6	1	7	5	12	7	4
1	14	1	5	11	4	6	11
0	11	14	6	12	3	12	3
0	13	3	1	1	10	13	6
0	8	10	11	7	1	1	1
1	14	11	13	4	1	14	10
1	6	2	4	13	5	4	1
1	10	3	11	2	13	12	5
0	12	8	8	6	7	9	8
1	5	8	3	5	2	4	9
1	4	1	1	3	9	14	12
1	3	11	12	2	3	5	11
0	7	10	2	6	8	13	2
1	11	6	14	14	13	14	9
1	5	12	11	6	10	2	7
1	3	4	13	1	5	9	3
1	1	14	12	10	4	3	2
1	10	9	13	3	4	13	7
1	1	13	1	13	3	1	10
1	6	4	2	9	6	5	8
1	9	7	5	7	8	9	14
1	1	10	3	1	11	8	8
1	13	7	9	9	9	2	2
1	10	5	14	7	7	7	3
1	11	11	8	8	12	4	13
1	2	8	12	9	10	14	14
1	8	3	13	14	6	7	11
1	9	5	6	8	5	3	5
1	7	7	10	11	3	8	4
1	12	9	3	14	9	5	4
1	14	13	2	2	12	3	6
1	8	6	8	12	14	2	5
1	2	14	10	1	8	4	10
1	5	2	7	7	14	10	8
1	1	3	2	11	2	11	12
1	9	10	4	14	12	12	7
1	2	6	9	10	7	13	4
1	14	12	1	10	6	10	14
1	6	5	9	12	2	8	6
1	11	13	7	6	9	11	1
1	3	8	10	4	14	1	2
1	4	9	11	8	11	9	11
1	8	12	4	3	7	11	9
1	13	5	7	11	13	5	13
1	7	4	3	13	14	12	6
