0	9	2	8	6	4	14	1
0	5	8	6	12	11	2	10
0	8	14	12	9	8	3	14
0	4	10	4	5	14	7	12
0	11	9	6	13	4	13	8
0	14	1	13	1	14	12	7
0	13	6	11	12	13	7	2
0	2	3	4	3	10	14	5
1	10	7	13	6	12	13	10
1	5	1	2	8	6	1	2
0	1	2	10	9	13	9	3
0	8	9	1	11	2	5	13
1	14	10	1	2	5	6	2
1	11	4	4	7	8	9	10
0	8	11	7	1	3	8	5
0	10	13	5	8	1	7	6
1	4	1	3	7	4	4	6
1	10	14	8	3	9	2	7
0	14	5	2	10	12	10	3
0	6	4	11	2	10	1	1
1	5	6	9	10	2	12	1
1	6	7	1	12	1	9	14
1	3	5	7	7	7	14	13
1	4	3	12	13	3	6	9
1	8	7	9	5	9	11	2
1	9	3	11	4	12	12	11
1	11	12	8	8	13	10	12
1	7	13	10	2	7	2	14
1	12	2	11	14	6	2	8
1	2	11	1	13	12	3	4
1	1	14	14	5	1	12	5
1	13	4	9	6	7	6	3
1	6	13	14	11	3	11	3
1	12	9	4	6	5	10	9
1	1	6	12	2	11	14	6
1	10	12	3	4	14	3	8
1	7	2	14	10	5	3	13
1	11	10	12	4	2	4	5
1	13	5	10	1	1	1	11
1	3	1	5	3	11	11	12
1	12	8	13	7	13	5	1
1	3	4	6	4	9	7	9
1	7	12	2	11	4	6	11
1	6	10	9	1	6	13	4
1	1	8	5	13	14	8	13
1	13	3	8	10	8	5	8
1	3	13	3	9	10	10	10
1	5	11	13	14	9	4	11
1	2	5	5	11	8	4	9
1	9	14	3	14	3	13	12
1	12	7	6	8	10	8	7
1	7	9	7	5	11	9	4
1	14	12	10	14	2	11	4
1	4	6	14	3	6	8	14
1	2	8	7	9	5	1	6
1	9	11	2	12	7	5	7
