0	8	11	4	9	14	4	13
0	2	4	8	3	6	7	2
0	14	13	11	14	8	1	8
0	6	10	7	8	5	12	10
0	4	12	8	6	5	14	8
0	12	4	2	7	2	9	5
0	11	2	10	13	1	7	12
0	6	9	9	12	12	8	4
1	10	13	9	8	2	6	12
1	2	14	1	2	10	8	10
1	8	9	5	14	13	10	6
0	12	1	13	5	11	11	14
1	10	6	10	10	5	2	9
1	5	7	9	3	8	14	14
1	13	8	11	13	7	8	6
1	8	10	6	5	12	13	2
1	12	6	5	4	4	5	1
1	7	12	14	7	7	6	13
1	2	5	6	6	14	2	12
1	11	10	4	2	9	1	6
1	1	14	7	7	8	4	12
1	11	1	6	1	6	12	3
1	13	7	8	9	2	5	9
1	7	2	1	10	12	11	1
1	9	14	14	14	3	7	5
1	4	7	11	11	14	13	3
1	10	3	8	2	7	4	4
1	12	5	3	12	6	3	6
1	8	3	14	1	4	3	11
1	4	1	4	13	3	5	2
1	6	8	12	3	9	11	5
1	5	2	13	7	13	1	10
1	14	5	5	13	10	6	5
1	11	8	3	9	4	13	8
1	1	11	13	8	3	14	1
1	6	7	2	10	11	10	7
1	2	3	7	11	12	9	9
1	3	6	9	6	13	4	7
1	14	14	12	4	11	3	13
1	7	8	2	14	1	14	10
1	5	11	1	4	2	12	7
1	3	5	10	2	8	11	2
1	9	6	13	12	1	6	11
1	4	4	7	1	11	2	4
1	1	10	1	3	1	3	4
1	9	12	12	9	13	9	1
1	10	9	2	11	4	12	14
1	13	11	14	5	10	1	3
1	1	13	10	11	6	8	7
1	9	3	4	4	5	10	3
1	14	9	3	5	9	2	11
1	3	2	6	8	7	5	8
1	5	1	5	10	14	9	11
1	13	13	3	6	3	10	13
1	7	4	12	12	10	13	14
1	3	12	11	1	9	7	9
