0	3	1	11	3	9	4	7
0	1	7	12	1	7	9	11
0	8	6	2	13	1	13	9
0	9	11	8	4	13	12	6
0	8	8	3	2	12	7	6
0	1	3	7	3	3	5	10
0	13	9	4	6	14	10	8
0	12	1	5	4	10	6	12
0	11	13	2	1	10	14	13
0	6	9	13	10	1	12	3
0	5	8	8	12	9	9	12
0	7	2	3	11	11	10	1
0	3	12	7	8	12	6	5
0	9	13	14	11	14	5	4
0	6	5	1	1	5	1	7
0	5	7	4	4	2	3	1
0	8	12	13	5	7	2	12
0	6	11	12	2	8	4	10
0	7	14	9	12	6	6	11
0	13	10	7	7	5	14	1
0	13	6	14	12	10	8	5
0	14	14	2	5	13	3	7
0	6	2	10	8	4	13	12
0	9	3	5	9	11	7	14
1	4	2	13	4	6	14	7
0	5	1	10	14	1	7	4
0	2	4	12	7	13	5	3
0	3	3	1	6	8	2	2
1	10	9	7	11	7	8	2
1	11	1	1	5	2	5	11
0	4	14	11	10	8	13	13
0	7	6	6	9	12	1	8
1	2	8	9	3	2	13	5
1	14	13	11	14	7	1	3
1	12	4	2	2	6	9	14
1	13	12	1	9	1	11	10
1	11	5	11	8	6	7	10
1	10	13	5	13	9	3	8
1	1	11	13	6	11	1	9
1	12	10	10	11	13	2	13
1	10	2	4	12	3	4	6
1	9	5	6	13	8	10	5
1	1	4	9	10	5	11	2
1	14	9	12	8	2	14	9
1	4	10	5	5	3	9	4
1	3	8	6	7	14	11	11
1	7	5	14	3	4	3	6
1	8	4	8	14	11	8	13
1	2	10	4	9	4	6	2
1	14	6	8	10	14	2	14
1	10	7	3	7	10	12	4
1	4	12	10	2	9	10	9
1	5	11	3	13	4	11	14
1	2	14	6	1	3	8	1
1	11	7	9	6	12	4	3
1	12	3	14	14	5	12	8
