0	10	11	2	4	10	3	4
0	6	6	10	7	5	5	9
0	11	10	1	3	9	4	7
0	7	4	3	11	6	10	6
0	4	2	10	4	7	11	1
0	5	8	2	9	6	7	8
0	9	4	8	8	1	9	7
0	2	3	9	5	3	4	9
1	9	8	3	7	3	3	3
0	4	4	9	1	8	1	11
0	6	1	4	10	10	2	1
0	8	9	6	9	5	10	10
1	7	9	2	8	4	5	11
1	1	3	7	11	9	1	1
1	8	7	8	2	3	2	4
1	10	10	6	7	11	11	8
1	11	6	5	10	3	11	2
1	6	5	6	2	2	1	6
1	2	10	11	4	1	8	10
1	8	8	10	1	9	9	5
1	6	10	3	5	7	6	11
1	2	1	8	11	5	7	5
1	3	5	7	10	11	3	7
1	9	2	11	9	2	5	4
1	10	2	5	8	9	10	3
1	5	11	11	10	8	6	9
1	4	8	4	6	11	5	6
1	3	7	2	3	7	1	10
1	1	1	1	5	4	11	6
1	2	5	10	3	8	2	8
1	4	11	7	8	5	8	2
1	3	3	4	1	1	10	4
1	1	9	5	2	8	7	7
1	11	11	3	6	2	9	1
1	10	6	7	5	6	2	10
1	5	2	9	7	4	8	5
1	3	1	11	2	6	4	3
1	7	3	6	3	10	6	5
1	5	6	1	6	1	3	11
1	1	7	9	9	11	9	2
1	9	9	4	11	7	4	2
1	8	4	5	6	10	8	8
1	7	7	1	1	2	7	9
1	11	5	8	4	4	6	3
