0	3	3	3	3	5	11	10
0	11	12	5	7	8	4	11
0	12	2	9	2	10	2	6
0	2	11	8	10	4	7	7
1	10	9	12	10	3	4	6
0	8	3	9	13	6	9	4
0	1	6	10	6	13	5	2
0	6	1	11	7	2	3	7
1	2	6	11	9	10	13	12
0	13	11	4	6	1	6	6
0	11	10	13	10	9	8	1
0	7	8	12	1	8	3	5
1	9	8	7	13	7	11	2
1	11	2	6	6	11	9	7
0	5	9	11	12	9	7	3
0	13	7	5	8	10	1	13
1	5	3	10	8	4	13	9
1	6	5	4	5	9	4	10
1	13	10	2	4	7	2	5
1	3	7	8	11	3	3	2
1	12	1	2	1	4	1	12
1	1	5	1	9	5	9	11
1	5	8	13	11	6	5	13
1	3	12	11	2	7	8	4
1	4	6	13	8	5	2	7
1	8	12	8	6	12	10	5
1	1	7	7	1	2	6	1
1	12	13	6	4	6	11	9
1	6	4	5	13	4	8	3
1	8	2	1	12	3	6	12
1	3	6	6	5	8	1	8
1	2	5	12	3	2	10	9
1	4	10	9	11	2	12	11
1	7	2	7	9	12	5	8
1	2	13	2	12	1	4	13
1	8	1	4	8	8	7	2
1	13	4	3	1	3	7	4
1	7	13	8	2	9	1	11
1	10	3	7	7	1	10	3
1	6	8	1	4	13	12	1
1	12	5	10	7	12	12	4
1	9	13	3	5	10	8	5
1	4	11	12	4	11	5	3
1	11	9	2	13	5	13	8
1	9	11	9	12	13	10	8
1	10	7	4	3	6	12	12
1	5	1	3	9	11	2	1
1	1	4	6	10	7	13	10
1	4	12	1	5	1	3	9
1	7	9	5	11	13	6	10
1	10	10	10	2	11	11	13
1	9	4	13	3	12	9	6
