0	6	9	11	3	8	10	9
0	10	2	2	13	12	3	11
0	9	10	3	6	1	8	2
0	11	7	6	10	7	2	13
0	1	12	13	8	3	3	2
0	4	13	5	9	11	2	6
0	7	10	8	11	8	7	8
0	9	1	11	12	9	4	12
0	9	2	4	10	11	11	7
0	3	12	12	1	1	6	11
0	7	8	9	12	4	9	4
0	11	6	5	7	8	5	1
0	13	6	13	11	12	10	12
0	5	7	1	1	5	9	10
0	2	13	6	12	10	1	11
0	6	3	5	2	13	3	4
0	10	13	9	3	3	11	3
0	5	8	7	7	12	4	6
0	6	5	4	1	7	7	1
0	4	9	13	5	13	12	13
1	5	3	11	10	3	5	11
0	4	4	3	7	9	10	7
0	8	10	1	13	13	13	5
0	1	8	12	9	6	1	3
1	12	9	6	2	6	13	10
1	7	6	3	1	2	2	3
1	8	1	13	6	4	1	1
1	3	4	10	3	11	7	2
1	6	12	7	6	10	13	8
1	13	7	12	2	9	12	1
1	9	5	10	8	12	5	10
1	1	4	2	4	8	11	5
1	4	1	2	11	7	5	4
1	7	11	4	2	3	10	5
1	12	8	1	4	11	8	12
1	10	7	10	5	2	6	9
1	11	12	8	13	5	1	7
1	10	11	5	4	1	7	10
1	12	3	3	8	7	11	6
1	2	9	7	9	2	9	5
1	13	2	11	5	5	13	6
1	2	5	9	11	1	2	9
1	11	3	10	9	4	8	8
1	3	1	1	7	10	12	3
1	8	13	8	10	2	8	4
1	12	4	9	6	5	6	13
1	2	2	12	8	13	4	8
1	5	11	2	12	6	12	2
1	1	6	4	13	10	4	9
1	3	5	8	5	6	9	12
1	13	10	6	4	4	6	7
1	8	11	7	3	9	3	13
