0	6	3	12	5	6	12	4
0	9	8	5	1	11	13	11
0	5	1	7	6	2	1	6
0	1	2	2	3	13	10	13
0	3	4	9	10	11	9	4
0	10	11	6	4	12	2	9
0	1	10	10	11	2	6	7
0	9	3	3	3	1	7	8
0	13	9	2	4	7	5	4
0	5	5	10	8	4	12	9
0	8	2	4	10	3	2	10
0	11	10	8	7	6	1	12
0	8	11	1	11	6	11	2
0	4	1	8	2	4	8	13
0	5	6	3	10	13	4	7
0	6	9	6	6	8	7	5
0	10	8	11	7	2	4	1
0	12	4	8	12	8	12	11
0	9	13	7	4	9	11	12
0	4	9	10	13	1	10	2
1	8	5	7	3	8	6	4
0	4	7	5	11	9	1	8
0	12	11	9	13	10	5	5
0	7	8	4	5	4	3	3
1	1	4	11	5	3	5	8
1	6	12	10	9	11	4	10
0	13	1	1	13	5	2	3
0	2	5	5	12	13	7	2
1	7	9	11	3	5	13	9
1	13	3	9	12	4	11	1
0	8	12	12	4	10	8	11
0	2	7	6	1	3	9	13
1	2	1	2	8	10	3	10
1	3	7	13	6	1	4	11
1	7	13	8	1	12	5	7
1	10	10	5	10	5	10	5
1	7	12	1	6	9	12	13
1	12	10	3	5	7	11	6
1	11	8	2	9	12	9	8
1	3	6	11	2	10	2	12
1	4	13	12	7	13	6	9
1	10	12	3	8	8	1	3
1	2	11	4	9	1	13	12
1	6	2	13	2	5	9	6
1	13	6	6	7	11	10	6
1	3	13	4	11	7	8	5
1	11	3	7	2	3	3	2
1	1	5	13	13	12	13	1
1	5	4	1	1	7	3	1
1	11	2	9	8	9	8	7
1	12	7	12	9	2	7	3
1	9	6	13	12	6	6	10
